Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular result=1, Unpopular result=2)"
"44406, 44416, 44426, 44436, 44446, 44669",The_Dead_Zone_(novel)  author  Stephen_King The_Dead_Zone_(novel)  publisher  Viking_Press ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44406, 44416, 44426, 44436, 44446, 44669",The_Dead_Zone_(novel)  author  Stephen_King The_Dead_Zone_(novel)  publisher  Viking_Press ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44406, 44416, 44426, 44436, 44446, 44669",The_Dead_Zone_(novel)  author  Stephen_King The_Dead_Zone_(novel)  publisher  Viking_Press ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"36834, 36844, 36854, 36864, 36874, 36884, 36894, 36904, 36914, 36924, 36934, 36944, 36954, 36964, 36974, 36984, 36994, 37004, 37014, 37086, 37095, 37104",Wendy_Hall  award  Order_of_the_British_Empire Wendy_Hall  knownFor  Association_for_Computing_Machinery Wendy_Hall  birthYear  1952 htt//www.w3.org/2001/XMLSchema#gYear Wendy_Hall  field  Computer_science ,908,"Give me the name of an award-winning computer scientist, his/her birth year and what is he/she known for ? ",2
"36834, 36844, 36854, 36864, 36874, 36884, 36894, 36904, 36914, 36924, 36934, 36944, 36954, 36964, 36974, 36984, 36994, 37004, 37014, 37086, 37095, 37104",Wendy_Hall  award  Order_of_the_British_Empire Wendy_Hall  knownFor  Association_for_Computing_Machinery Wendy_Hall  birthYear  1952 htt//www.w3.org/2001/XMLSchema#gYear Wendy_Hall  field  Computer_science ,908,"Give me the name of an award-winning computer scientist, his/her birth year and what is he/she known for ? ",1
"36834, 36844, 36854, 36864, 36874, 36884, 36894, 36904, 36914, 36924, 36934, 36944, 36954, 36964, 36974, 36984, 36994, 37004, 37014, 37086, 37095, 37104",Wendy_Hall  award  Order_of_the_British_Empire Wendy_Hall  knownFor  Association_for_Computing_Machinery Wendy_Hall  birthYear  1952 htt//www.w3.org/2001/XMLSchema#gYear Wendy_Hall  field  Computer_science ,908,"Give me the name of an award-winning computer scientist, his/her birth year and what is he/she known for ? ",2
"36834, 36844, 36854, 36864, 36874, 36884, 36894, 36904, 36914, 36924, 36934, 36944, 36954, 36964, 36974, 36984, 36994, 37004, 37014, 37086, 37095, 37104",Wendy_Hall  award  Order_of_the_British_Empire Wendy_Hall  knownFor  Association_for_Computing_Machinery Wendy_Hall  birthYear  1952 htt//www.w3.org/2001/XMLSchema#gYear Wendy_Hall  field  Computer_science ,908,"Give me the name of an award-winning computer scientist, his/her birth year and what is he/she known for ? ",1
"36834, 36844, 36854, 36864, 36874, 36884, 36894, 36904, 36914, 36924, 36934, 36944, 36954, 36964, 36974, 36984, 36994, 37004, 37014, 37086, 37095, 37104",Wendy_Hall  award  Order_of_the_British_Empire Wendy_Hall  knownFor  Association_for_Computing_Machinery Wendy_Hall  birthYear  1952 htt//www.w3.org/2001/XMLSchema#gYear Wendy_Hall  field  Computer_science ,908,"Give me the name of an award-winning computer scientist, his/her birth year and what is he/she known for ? ",2
"36560, 36650, 36731, 36740",Baby_Bob  genre  Sitcom Baby_Bob  director  Robby_Benson Robby_Benson  spouse  Karla_DeVito Robby_Benson  birthPlace  United_States ,907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",2
"36560, 36650, 36731, 36740",Baby_Bob  genre  Sitcom Baby_Bob  director  Robby_Benson Robby_Benson  spouse  Karla_DeVito Robby_Benson  birthPlace  United_States ,907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",2
"36560, 36650, 36731, 36740",Baby_Bob  genre  Sitcom Baby_Bob  director  Robby_Benson Robby_Benson  spouse  Karla_DeVito Robby_Benson  birthPlace  United_States ,907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"36560, 36650, 36731, 36740",Baby_Bob  genre  Sitcom Baby_Bob  director  Robby_Benson Robby_Benson  spouse  Karla_DeVito Robby_Benson  birthPlace  United_States ,907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",2
"36560, 36650, 36731, 36740",Baby_Bob  genre  Sitcom Baby_Bob  director  Robby_Benson Robby_Benson  spouse  Karla_DeVito Robby_Benson  birthPlace  United_States ,907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"16997, 17007, 17017, 16987, 17027, 17037, 17047, 17057, 17067, 17077, 17088, 17098, 17108, 17117, 17127, 17137, 17147, 17157, 17167, 17237, 17246, 17256",Beulah_Bondi  deathPlace  Los_Angeles Beulah_Bondi  deathDate  1981-01-11 htt//www.w3.org/2001/XMLSchema#date Beulah_Bondi  htt//purl.org/dc/elements/1.1/description  Actress ,42,"Give me the name of an actress that died in Los Angeles, and her death date ? ",2
"16997, 17007, 17017, 16987, 17027, 17037, 17047, 17057, 17067, 17077, 17088, 17098, 17108, 17117, 17127, 17137, 17147, 17157, 17167, 17237, 17246, 17256",Beulah_Bondi  deathPlace  Los_Angeles Beulah_Bondi  deathDate  1981-01-11 htt//www.w3.org/2001/XMLSchema#date Beulah_Bondi  htt//purl.org/dc/elements/1.1/description  Actress ,42,"Give me the name of an actress that died in Los Angeles, and her death date ? ",2
"16997, 17007, 17017, 16987, 17027, 17037, 17047, 17057, 17067, 17077, 17088, 17098, 17108, 17117, 17127, 17137, 17147, 17157, 17167, 17237, 17246, 17256",Beulah_Bondi  deathPlace  Los_Angeles Beulah_Bondi  deathDate  1981-01-11 htt//www.w3.org/2001/XMLSchema#date Beulah_Bondi  htt//purl.org/dc/elements/1.1/description  Actress ,42,"Give me the name of an actress that died in Los Angeles, and her death date ? ",2
"16997, 17007, 17017, 16987, 17027, 17037, 17047, 17057, 17067, 17077, 17088, 17098, 17108, 17117, 17127, 17137, 17147, 17157, 17167, 17237, 17246, 17256",Beulah_Bondi  deathPlace  Los_Angeles Beulah_Bondi  deathDate  1981-01-11 htt//www.w3.org/2001/XMLSchema#date Beulah_Bondi  htt//purl.org/dc/elements/1.1/description  Actress ,42,"Give me the name of an actress that died in Los Angeles, and her death date ? ",2
"16997, 17007, 17017, 16987, 17027, 17037, 17047, 17057, 17067, 17077, 17088, 17098, 17108, 17117, 17127, 17137, 17147, 17157, 17167, 17237, 17246, 17256",Beulah_Bondi  deathPlace  Los_Angeles Beulah_Bondi  deathDate  1981-01-11 htt//www.w3.org/2001/XMLSchema#date Beulah_Bondi  htt//purl.org/dc/elements/1.1/description  Actress ,42,"Give me the name of an actress that died in Los Angeles, and her death date ? ",2
"45028, 45040, 45051",University_of_Toronto  numberOfPostgraduateStudents  13464 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger University_of_Toronto  motto  As a tree through the ages University_of_Toronto  htt//xmlns.com/foaf/0.1/homepage  htt//www.utoronto.ca ,26,"Give me the name of a university, its motto, its homepage url, and the number of Doctoral students in it ?",1
"45028, 45040, 45051",University_of_Toronto  numberOfPostgraduateStudents  13464 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger University_of_Toronto  motto  As a tree through the ages University_of_Toronto  htt//xmlns.com/foaf/0.1/homepage  htt//www.utoronto.ca ,26,"Give me the name of a university, its motto, its homepage url, and the number of Doctoral students in it ?",2
"45028, 45040, 45051",University_of_Toronto  numberOfPostgraduateStudents  13464 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger University_of_Toronto  motto  As a tree through the ages University_of_Toronto  htt//xmlns.com/foaf/0.1/homepage  htt//www.utoronto.ca ,26,"Give me the name of a university, its motto, its homepage url, and the number of Doctoral students in it ?",1
"45028, 45040, 45051",University_of_Toronto  numberOfPostgraduateStudents  13464 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger University_of_Toronto  motto  As a tree through the ages University_of_Toronto  htt//xmlns.com/foaf/0.1/homepage  htt//www.utoronto.ca ,26,"Give me the name of a university, its motto, its homepage url, and the number of Doctoral students in it ?",2
"45028, 45040, 45051",University_of_Toronto  numberOfPostgraduateStudents  13464 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger University_of_Toronto  motto  As a tree through the ages University_of_Toronto  htt//xmlns.com/foaf/0.1/homepage  htt//www.utoronto.ca ,26,"Give me the name of a university, its motto, its homepage url, and the number of Doctoral students in it ?",1
"16522, 16532, 16542, 16552, 16563, 16573, 16583, 16596, 16609",Tim_Johnson_(film_director)  almaMater  Weinberg_College_of_Arts_and_Sciences Tim_Johnson_(film_director)  employer  DreamWorks_Animation ,36,Give me the name of an employee ? the company he works/worked for ? and the university he graduated from ?,2
"16522, 16532, 16542, 16552, 16563, 16573, 16583, 16596, 16609",Tim_Johnson_(film_director)  almaMater  Weinberg_College_of_Arts_and_Sciences Tim_Johnson_(film_director)  employer  DreamWorks_Animation ,36,Give me the name of an employee ? the company he works/worked for ? and the university he graduated from ?,2
"16522, 16532, 16542, 16552, 16563, 16573, 16583, 16596, 16609",Tim_Johnson_(film_director)  almaMater  Weinberg_College_of_Arts_and_Sciences Tim_Johnson_(film_director)  employer  DreamWorks_Animation ,36,Give me the name of an employee ? the company he works/worked for ? and the university he graduated from ?,2
"16522, 16532, 16542, 16552, 16563, 16573, 16583, 16596, 16609",Tim_Johnson_(film_director)  almaMater  Weinberg_College_of_Arts_and_Sciences Tim_Johnson_(film_director)  employer  DreamWorks_Animation ,36,Give me the name of an employee ? the company he works/worked for ? and the university he graduated from ?,2
"16522, 16532, 16542, 16552, 16563, 16573, 16583, 16596, 16609",Tim_Johnson_(film_director)  almaMater  Weinberg_College_of_Arts_and_Sciences Tim_Johnson_(film_director)  employer  DreamWorks_Animation ,36,Give me the name of an employee ? the company he works/worked for ? and the university he graduated from ?,2
"46084, 46097, 46107, 46117, 46127, 46140, 46150, 46160, 46170, 46175, 46187, 46197, 46208, 46218, 46080, 46230, 46240, 46250, 46260",Desperate_Housewives  narrator  Brenda_Strong Brenda_Strong  birthYear  1960 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46084, 46097, 46107, 46117, 46127, 46140, 46150, 46160, 46170, 46175, 46187, 46197, 46208, 46218, 46080, 46230, 46240, 46250, 46260",Desperate_Housewives  narrator  Brenda_Strong Brenda_Strong  birthYear  1960 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46084, 46097, 46107, 46117, 46127, 46140, 46150, 46160, 46170, 46175, 46187, 46197, 46208, 46218, 46080, 46230, 46240, 46250, 46260",Desperate_Housewives  narrator  Brenda_Strong Brenda_Strong  birthYear  1960 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46084, 46097, 46107, 46117, 46127, 46140, 46150, 46160, 46170, 46175, 46187, 46197, 46208, 46218, 46080, 46230, 46240, 46250, 46260",Desperate_Housewives  narrator  Brenda_Strong Brenda_Strong  birthYear  1960 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46084, 46097, 46107, 46117, 46127, 46140, 46150, 46160, 46170, 46175, 46187, 46197, 46208, 46218, 46080, 46230, 46240, 46250, 46260",Desperate_Housewives  narrator  Brenda_Strong Brenda_Strong  birthYear  1960 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"18393, 18403, 18413, 18423, 18433, 18444, 18455, 18465, 18475, 18559, 18566, 18579, 18593, 18629, 18638, 18647, 18655",Dave_Cooper  htt//purl.org/dc/elements/1.1/description  Cartoonist Dave_Cooper  award  Harvey_Award ,44,Give me the name of an award-winning cartoonist ? ,2
"18393, 18403, 18413, 18423, 18433, 18444, 18455, 18465, 18475, 18559, 18566, 18579, 18593, 18629, 18638, 18647, 18655",Dave_Cooper  htt//purl.org/dc/elements/1.1/description  Cartoonist Dave_Cooper  award  Harvey_Award ,44,Give me the name of an award-winning cartoonist ? ,2
"18393, 18403, 18413, 18423, 18433, 18444, 18455, 18465, 18475, 18559, 18566, 18579, 18593, 18629, 18638, 18647, 18655",Dave_Cooper  htt//purl.org/dc/elements/1.1/description  Cartoonist Dave_Cooper  award  Harvey_Award ,44,Give me the name of an award-winning cartoonist ? ,2
"18393, 18403, 18413, 18423, 18433, 18444, 18455, 18465, 18475, 18559, 18566, 18579, 18593, 18629, 18638, 18647, 18655",Dave_Cooper  htt//purl.org/dc/elements/1.1/description  Cartoonist Dave_Cooper  award  Harvey_Award ,44,Give me the name of an award-winning cartoonist ? ,2
"18393, 18403, 18413, 18423, 18433, 18444, 18455, 18465, 18475, 18559, 18566, 18579, 18593, 18629, 18638, 18647, 18655",Dave_Cooper  htt//purl.org/dc/elements/1.1/description  Cartoonist Dave_Cooper  award  Harvey_Award ,44,Give me the name of an award-winning cartoonist ? ,1
"13176, 13188",Queens_Logic  starring  Kevin_Bacon Queens_Logic  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits ,24,"Give me the name of: a movie that Kevin Bacon starred in, an actor X that starred with him in it, and another movie that actor X did with another actor Y ? ",1
"13176, 13188",Queens_Logic  starring  Kevin_Bacon Queens_Logic  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits ,24,"Give me the name of: a movie that Kevin Bacon starred in, an actor X that starred with him in it, and another movie that actor X did with another actor Y ? ",1
"13176, 13188",Queens_Logic  starring  Kevin_Bacon Queens_Logic  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits ,24,"Give me the name of: a movie that Kevin Bacon starred in, an actor X that starred with him in it, and another movie that actor X did with another actor Y ? ",1
"13176, 13188",Queens_Logic  starring  Kevin_Bacon Queens_Logic  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits ,24,"Give me the name of: a movie that Kevin Bacon starred in, an actor X that starred with him in it, and another movie that actor X did with another actor Y ? ",2
"13176, 13188",Queens_Logic  starring  Kevin_Bacon Queens_Logic  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits Le_Temps_d'un_film  starring  Tom_Waits ,24,"Give me the name of: a movie that Kevin Bacon starred in, an actor X that starred with him in it, and another movie that actor X did with another actor Y ? ",1
"33761, 33851, 33841",F_for_Fake  director  Orson_Welles F_for_Fake  starring  Orson_Welles Orson_Welles  religion  Christianity ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33761, 33851, 33841",F_for_Fake  director  Orson_Welles F_for_Fake  starring  Orson_Welles Orson_Welles  religion  Christianity ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33761, 33851, 33841",F_for_Fake  director  Orson_Welles F_for_Fake  starring  Orson_Welles Orson_Welles  religion  Christianity ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33761, 33851, 33841",F_for_Fake  director  Orson_Welles F_for_Fake  starring  Orson_Welles Orson_Welles  religion  Christianity ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33761, 33851, 33841",F_for_Fake  director  Orson_Welles F_for_Fake  starring  Orson_Welles Orson_Welles  religion  Christianity ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",2
"41603, 41613, 41624, 41634, 41644, 41656, 41667, 41679",A_Letter_to_Elia  starring  Martin_Scorsese A_Letter_to_Elia  director  Martin_Scorsese A_Letter_to_Elia  producer  Martin_Scorsese Martin_Scorsese  birthPlace  New_York Martin_Scorsese  birthPlace  New_York Martin_Scorsese  birthPlace  New_York ,925,"Give me the name of a movie that its star, director, and producer were born in the same place ?",1
"41603, 41613, 41624, 41634, 41644, 41656, 41667, 41679",A_Letter_to_Elia  starring  Martin_Scorsese A_Letter_to_Elia  director  Martin_Scorsese A_Letter_to_Elia  producer  Martin_Scorsese Martin_Scorsese  birthPlace  New_York Martin_Scorsese  birthPlace  New_York Martin_Scorsese  birthPlace  New_York ,925,"Give me the name of a movie that its star, director, and producer were born in the same place ?",1
